"","capture_time_in_zone","location_accuracy","species","date","number_of_sp_calling","water_body","habitat","lga_name","state","grid_id","grid_lat","grid_lng","record_sunrise","record_sunset","record_day_length","grid_sunrise","grid_sunset","grid_day_length","fraction","phase","present","year_day","day","year"
"979","2019-01-26 20:36:16 +1000",5,"Cophixalus australis","2019-01-26",3,"Small pond","Natural area","Tablelands (R)","QLD",4406,-17.25,145.25,2019-01-26 07:03:36,2019-01-26 20:00:06,12.9416666666667,2019-01-26 07:04:24,2019-01-26 20:00:38,12.9372222222222,0.715863306222567,0.678952263045863,0,"2019_26",26,2019
"980","2019-01-26 20:32:00 +1000",2956,"Cophixalus australis","2019-01-26",5,"Small pond","Natural area","Tablelands (R)","QLD",4406,-17.25,145.25,2019-01-26 07:03:36,2019-01-26 20:00:06,12.9416666666667,2019-01-26 07:04:24,2019-01-26 20:00:38,12.9372222222222,0.715863306222567,0.678952263045863,0,"2019_26",26,2019
"981","2019-01-26 20:39:27 +1000",30,"Cophixalus australis","2019-01-26",4,"Small pond","Natural area","Tablelands (R)","QLD",4406,-17.25,145.25,2019-01-26 07:03:36,2019-01-26 20:00:07,12.9419444444444,2019-01-26 07:04:24,2019-01-26 20:00:38,12.9372222222222,0.715863306222567,0.678952263045863,0,"2019_26",26,2019
"982","2019-01-27 20:19:03 +1000",5,"Cophixalus australis","2019-01-27",2,"Small pond","Natural area","Tablelands (R)","QLD",4405,-17.75,145.25,2019-01-27 07:03:35,2019-01-27 20:00:16,12.9447222222222,2019-01-27 07:04:14,2019-01-27 20:01:16,12.9505555555556,0.609127217057573,0.714981866182766,0,"2019_27",27,2019
"983","2019-01-27 20:39:45 +1000",5,"Cophixalus australis","2019-01-27",2,"Flooded area","Natural area","Tablelands (R)","QLD",4405,-17.75,145.25,2019-01-27 07:03:35,2019-01-27 20:00:16,12.9447222222222,2019-01-27 07:04:14,2019-01-27 20:01:16,12.9505555555556,0.609127217057573,0.714981866182766,0,"2019_27",27,2019
"984","2019-12-20 21:08:16 +1000",11,"Cophixalus australis","2019-12-20",2,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2019-12-20 06:41:55,2019-12-20 19:51:59,13.1677777777778,2019-12-20 06:42:43,2019-12-20 19:52:14,13.1586111111111,0.406336986439896,0.779991042104854,0,"2019_354",354,2019
"985","2019-12-21 20:34:05 +1000",35.1399993896484,"Cophixalus australis","2019-12-21",2,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2019-12-21 06:42:22,2019-12-21 19:52:29,13.1686111111111,2019-12-21 06:43:11,2019-12-21 19:52:44,13.1591666666667,0.294482747488425,0.817416214918728,0,"2019_355",355,2019
"986","2019-12-21 20:36:58 +1000",20.8589992523193,"Cophixalus australis","2019-12-21",2,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2019-12-21 06:42:22,2019-12-21 19:52:29,13.1686111111111,2019-12-21 06:43:11,2019-12-21 19:52:44,13.1591666666667,0.294482747488425,0.817416214918728,0,"2019_355",355,2019
"987","2019-12-29 21:05:51 +1000",14.3129997253418,"Cophixalus australis","2019-12-29",2,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2019-12-29 06:46:27,2019-12-29 19:56:04,13.1602777777778,2019-12-29 06:47:16,2019-12-29 19:56:20,13.1511111111111,0.0864452829376721,0.0949918279716043,0,"2019_363",363,2019
"988","2020-01-02 21:58:09 +1000",5.16599988937378,"Cophixalus australis","2020-01-02",2,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-01-02 06:48:44,2020-01-02 19:57:32,13.1466666666667,2020-01-02 06:49:33,2020-01-02 19:57:48,13.1375,0.394706796809749,0.216231335108264,0,"2020_2",2,2020
"989","2020-01-03 22:25:32 +1000",19.3999996185303,"Cophixalus australis","2020-01-03",2,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-01-03 06:49:19,2020-01-03 19:57:51,13.1422222222222,2020-01-03 06:50:08,2020-01-03 19:58:07,13.1330555555556,0.48729163155061,0.245954365018416,0,"2020_3",3,2020
"990","2020-01-05 21:28:54 +1000",23.2999992370605,"Cophixalus australis","2020-01-05",3,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-01-05 06:50:31,2020-01-05 19:58:27,13.1322222222222,2020-01-05 06:51:20,2020-01-05 19:58:43,13.1230555555556,0.673080928700495,0.306257600001697,0,"2020_5",5,2020
"991","2020-01-06 19:30:56 +1000",12.5,"Cophixalus australis","2020-01-06",3,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-01-06 06:51:08,2020-01-06 19:58:44,13.1266666666667,2020-01-06 06:51:56,2020-01-06 19:59:00,13.1177777777778,0.760570158648938,0.337246591256473,0,"2020_6",6,2020
"992","2020-01-09 21:03:30 +1000",7.16599988937378,"Cophixalus australis","2020-01-09",3,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-01-09 06:52:58,2020-01-09 19:59:27,13.1080555555556,2020-01-09 06:53:46,2020-01-09 19:59:44,13.0994444444444,0.959051785646986,0.435139980400987,0,"2020_9",9,2020
"993","2020-01-15 21:41:52 +1000",14.253999710083,"Cophixalus australis","2020-01-15",3,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-01-15 06:56:44,2020-01-15 20:00:25,13.0613888888889,2020-01-15 06:57:31,2020-01-15 20:00:42,13.0530555555556,0.787589553669837,0.652466177343913,0,"2020_15",15,2020
"994","2020-01-16 21:22:27 +1000",14.253999710083,"Cophixalus australis","2020-01-16",3,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-01-16 06:57:21,2020-01-16 20:00:30,13.0525,2020-01-16 06:58:08,2020-01-16 20:00:47,13.0441666666667,0.684033531428851,0.690009840728702,0,"2020_16",16,2020
"995","2020-01-24 19:31:08 +1000",17.0650005340576,"Cophixalus australis","2020-01-24",3,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-01-24 07:02:18,2020-01-24 20:00:32,12.9705555555556,2020-01-24 07:03:04,2020-01-24 20:00:51,12.9630555555556,0.00598016570046467,0.975360008862651,0,"2020_24",24,2020
"996","2020-02-28 19:23:02 +1000",12.8330001831055,"Cophixalus australis","2020-02-28",2,"Large pond","Natural area","Tablelands (R)","QLD",4406,-17.25,145.25,2020-02-28 07:18:37,2020-02-28 19:46:45,12.4688888888889,2020-02-28 07:19:15,2020-02-28 19:47:11,12.4655555555556,0.168990104409802,0.134849733149397,0,"2020_59",59,2020
"997","2020-02-29 20:03:42 +1000",6.59999990463257,"Cophixalus australis","2020-02-29",3,"Large pond","Natural area","Tablelands (R)","QLD",4406,-17.25,145.25,2020-02-29 07:18:55,2020-02-29 19:46:04,12.4525,2020-02-29 07:19:33,2020-02-29 19:46:31,12.4494444444444,0.245806918423451,0.165121131804525,0,"2020_60",60,2020
"998","2020-03-07 19:05:29 +1000",4,"Cophixalus australis","2020-03-07",2,"Large pond","Natural area","Tablelands (R)","QLD",4406,-17.25,145.25,2020-03-07 07:20:49,2020-03-07 19:41:06,12.3380555555556,2020-03-07 07:21:25,2020-03-07 19:41:34,12.3358333333333,0.902323853221515,0.398822905857153,0,"2020_67",67,2020
"999","2020-08-06 21:40:51 +1000",3.90000009536743,"Cophixalus australis","2020-08-06",2,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-08-06 06:43:34,2020-08-06 18:07:45,11.4030555555556,2020-08-06 06:43:55,2020-08-06 18:08:28,11.4091666666667,0.938399676801912,0.579837085801826,0,"2020_219",219,2020
"1000","2020-08-07 21:20:37 +1000",3.90000009536743,"Cophixalus australis","2020-08-07",2,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-08-07 06:43:05,2020-08-07 18:08:01,11.4155555555556,2020-08-07 06:43:27,2020-08-07 18:08:44,11.4213888888889,0.884747897836757,0.610253796354154,0,"2020_220",220,2020
"1001","2020-08-08 21:59:54 +1000",3.90000009536743,"Cophixalus australis","2020-08-08",2,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-08-08 06:42:36,2020-08-08 18:08:17,11.4280555555556,2020-08-08 06:42:57,2020-08-08 18:09:00,11.4341666666667,0.818086409469422,0.64025826491396,0,"2020_221",221,2020
"1002","2020-08-09 21:11:07 +1000",3.90000009536743,"Cophixalus australis","2020-08-09",3,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-08-09 06:42:06,2020-08-09 18:08:33,11.4408333333333,2020-08-09 06:42:27,2020-08-09 18:09:16,11.4469444444444,0.740774801469136,0.670037061061667,0,"2020_222",222,2020
"1003","2020-08-12 21:21:48 +1000",3.90000009536743,"Cophixalus australis","2020-08-12",2,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-08-12 06:40:30,2020-08-12 18:09:18,11.48,2020-08-12 06:40:52,2020-08-12 18:10:00,11.4855555555556,0.468066865806183,0.760171555111964,0,"2020_225",225,2020
"1004","2020-08-13 22:21:28 +1000",3.90000009536743,"Cophixalus australis","2020-08-13",2,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-08-13 06:39:56,2020-08-13 18:09:32,11.4933333333333,2020-08-13 06:40:18,2020-08-13 18:10:14,11.4988888888889,0.37220931176957,0.791133436552298,0,"2020_226",226,2020
"1005","2020-08-14 21:26:24 +1000",3.90000009536743,"Cophixalus australis","2020-08-14",2,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-08-14 06:39:21,2020-08-14 18:09:47,11.5072222222222,2020-08-14 06:39:44,2020-08-14 18:10:28,11.5122222222222,0.279192833729276,0.822797020397968,0,"2020_227",227,2020
"1006","2020-08-15 22:30:46 +1000",3.90000009536743,"Cophixalus australis","2020-08-15",2,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-08-15 06:38:46,2020-08-15 18:10:00,11.5205555555556,2020-08-15 06:39:09,2020-08-15 18:10:42,11.5258333333333,0.192954260085168,0.855238708946347,0,"2020_228",228,2020
"1007","2020-08-21 21:43:51 +1000",3.90000009536743,"Cophixalus australis","2020-08-21",2,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-08-21 06:34:58,2020-08-21 18:11:16,11.605,2020-08-21 06:35:22,2020-08-21 18:11:56,11.6094444444444,0.0467801513801689,0.06939475139023,0,"2020_234",234,2020
"1008","2020-09-03 21:13:32 +1000",3.90000009536743,"Cophixalus australis","2020-09-03",2,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-09-03 06:25:23,2020-09-03 18:13:23,11.8,2020-09-03 06:25:50,2020-09-03 18:14:00,11.8027777777778,0.99062106845987,0.530875075385324,0,"2020_247",247,2020
"1009","2020-09-20 18:05:23 +1000",3.90000009536743,"Cophixalus australis","2020-09-20",2,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-09-20 06:11:11,2020-09-20 18:15:25,12.0705555555556,2020-09-20 06:11:42,2020-09-20 18:15:58,12.0711111111111,0.0870232069197723,0.0953186396223714,0,"2020_264",264,2020
"1010","2020-09-20 21:25:36 +1000",3.90000009536743,"Cophixalus australis","2020-09-20",2,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-09-20 06:11:11,2020-09-20 18:15:25,12.0705555555556,2020-09-20 06:11:42,2020-09-20 18:15:58,12.0711111111111,0.0870232069197723,0.0953186396223714,0,"2020_264",264,2020
"1011","2020-09-21 20:31:42 +1000",20,"Cophixalus australis","2020-09-21",2,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-09-21 06:10:19,2020-09-21 18:15:32,12.0869444444444,2020-09-21 06:10:51,2020-09-21 18:16:04,12.0869444444444,0.164219702023748,0.132812147493197,0,"2020_265",265,2020
"1012","2020-09-23 20:24:26 +1000",3.90000009536743,"Cophixalus australis","2020-09-23",3,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-09-23 06:08:37,2020-09-23 18:15:47,12.1194444444444,2020-09-23 06:09:09,2020-09-23 18:16:18,12.1191666666667,0.367301165870275,0.207248378769581,0,"2020_267",267,2020
"1013","2020-09-25 23:01:32 +1000",116.099998474121,"Cophixalus australis","2020-09-25",2,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-09-25 06:06:55,2020-09-25 18:16:02,12.1519444444444,2020-09-25 06:07:28,2020-09-25 18:16:33,12.1513888888889,0.591723857573814,0.279362900694205,0,"2020_269",269,2020
"1014","2020-09-28 21:00:51 +1000",3.90000009536743,"Cophixalus australis","2020-09-28",2,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-09-28 06:04:23,2020-09-28 18:16:26,12.2008333333333,2020-09-28 06:04:57,2020-09-28 18:16:57,12.2,0.865817472661417,0.380621202676162,0,"2020_272",272,2020
"1015","2020-09-29 23:21:20 +1000",3.90000009536743,"Cophixalus australis","2020-09-29",2,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-09-29 06:03:33,2020-09-29 18:16:34,12.2169444444444,2020-09-29 06:04:07,2020-09-29 18:17:05,12.2161111111111,0.925984276085688,0.412295638561886,0,"2020_273",273,2020
"1016","2020-09-30 21:16:25 +1000",3.90000009536743,"Cophixalus australis","2020-09-30",2,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-09-30 06:02:43,2020-09-30 18:16:43,12.2333333333333,2020-09-30 06:03:17,2020-09-30 18:17:13,12.2322222222222,0.968090905331755,0.442833114216689,0,"2020_274",274,2020
"1017","2020-10-08 21:21:10 +1000",3.90000009536743,"Cophixalus australis","2020-10-08",2,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-10-08 06:56:17,2020-10-08 19:18:06,12.3636111111111,2020-10-08 06:56:53,2020-10-08 19:18:34,12.3613888888889,0.69144479659023,0.687464483432648,0,"2020_282",282,2020
"1018","2020-10-18 19:03:40 +1000",3.90000009536743,"Cophixalus australis","2020-10-18",2,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-10-18 06:49:03,2020-10-18 19:20:29,12.5238888888889,2020-10-18 06:49:42,2020-10-18 19:20:54,12.52,0.0203993250989442,0.0456189987844161,0,"2020_292",292,2020
"1019","2020-10-24 22:08:43 +1000",3.90000009536743,"Cophixalus australis","2020-10-24",2,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-10-24 06:45:19,2020-10-24 19:22:21,12.6172222222222,2020-10-24 06:45:59,2020-10-24 19:22:45,12.6127777777778,0.538600581374222,0.262299184588253,0,"2020_298",298,2020
"1020","2020-10-24 22:21:48 +1000",3.90000009536743,"Cophixalus australis","2020-10-24",2,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-10-24 06:45:19,2020-10-24 19:22:21,12.6172222222222,2020-10-24 06:45:59,2020-10-24 19:22:45,12.6127777777778,0.538600581374222,0.262299184588253,0,"2020_298",298,2020
"1021","2020-11-29 19:17:11 +1000",6.15000009536743,"Cophixalus australis","2020-11-29",3,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-11-29 06:36:08,2020-11-29 19:40:20,13.07,2020-11-29 06:36:56,2020-11-29 19:40:37,13.0613888888889,0.980647780284101,0.455575113421285,0,"2020_334",334,2020
"1022","2019-01-26 19:56:44 +1000",5,"Cophixalus australis","2019-01-26",4,"Small pond","Natural area","Tablelands (R)","QLD",4406,-17.25,145.25,2019-01-26 07:03:36,2019-01-26 20:00:07,12.9419444444444,2019-01-26 07:04:24,2019-01-26 20:00:38,12.9372222222222,0.715863306222567,0.678952263045863,0,"2019_26",26,2019
"1023","2019-01-27 19:47:23 +1000",5,"Cophixalus australis","2019-01-27",3,"Small pond","Natural area","Tablelands (R)","QLD",4405,-17.75,145.25,2019-01-27 07:03:33,2019-01-27 20:00:15,12.945,2019-01-27 07:04:14,2019-01-27 20:01:16,12.9505555555556,0.609127217057573,0.714981866182766,0,"2019_27",27,2019
"1024","2019-01-27 19:50:56 +1000",5,"Cophixalus australis","2019-01-27",3,"Small pond","Natural area","Tablelands (R)","QLD",4405,-17.75,145.25,2019-01-27 07:03:33,2019-01-27 20:00:15,12.945,2019-01-27 07:04:14,2019-01-27 20:01:16,12.9505555555556,0.609127217057573,0.714981866182766,0,"2019_27",27,2019
"1025","2019-01-27 20:42:49 +1000",10,"Cophixalus australis","2019-01-27",3,"Small pond","Natural area","Tablelands (R)","QLD",4405,-17.75,145.25,2019-01-27 07:03:35,2019-01-27 20:00:16,12.9447222222222,2019-01-27 07:04:14,2019-01-27 20:01:16,12.9505555555556,0.609127217057573,0.714981866182766,0,"2019_27",27,2019
"1026","2019-01-27 20:59:06 +1000",50,"Cophixalus australis","2019-01-27",3,"Small pond","Natural area","Tablelands (R)","QLD",4405,-17.75,145.25,2019-01-27 07:03:35,2019-01-27 20:00:16,12.9447222222222,2019-01-27 07:04:14,2019-01-27 20:01:16,12.9505555555556,0.609127217057573,0.714981866182766,0,"2019_27",27,2019
"1027","2019-12-22 19:58:59 +1000",23,"Cophixalus australis","2019-12-22",3,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2019-12-22 06:42:50,2019-12-22 19:52:58,13.1688888888889,2019-12-22 06:43:39,2019-12-22 19:53:14,13.1597222222222,0.194764305810614,0.854509986729828,0,"2019_356",356,2019
"1028","2019-12-23 19:39:29 +1000",16,"Cophixalus australis","2019-12-23",3,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2019-12-23 06:43:19,2019-12-23 19:53:27,13.1688888888889,2019-12-23 06:44:08,2019-12-23 19:53:42,13.1594444444444,0.112515753249515,0.891117156038163,0,"2019_357",357,2019
"1029","2019-12-24 21:36:57 +1000",20.7639999389648,"Cophixalus australis","2019-12-24",3,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2019-12-24 06:43:49,2019-12-24 19:53:55,13.1683333333333,2019-12-24 06:44:38,2019-12-24 19:54:11,13.1591666666667,0.0515455745272901,0.927096328165576,0,"2019_358",358,2019
"1030","2019-12-26 20:29:35 +1000",14.5,"Cophixalus australis","2019-12-26",3,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2019-12-26 06:44:50,2019-12-26 19:54:49,13.1663888888889,2019-12-26 06:45:39,2019-12-26 19:55:05,13.1572222222222,0.000172891620798254,0.995814478132654,0,"2019_360",360,2019
"1031","2019-12-28 20:02:09 +1000",12.6169996261597,"Cophixalus australis","2019-12-28",3,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2019-12-28 06:45:54,2019-12-28 19:55:40,13.1627777777778,2019-12-28 06:46:43,2019-12-28 19:55:55,13.1533333333333,0.0388716956370181,0.0631715425024756,0,"2019_362",362,2019
"1032","2019-12-30 22:12:22 +1000",4.76599979400635,"Cophixalus australis","2019-12-30",3,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2019-12-30 06:47:01,2019-12-30 19:56:27,13.1572222222222,2019-12-30 06:47:49,2019-12-30 19:56:43,13.1483333333333,0.148808684849363,0.126059786900995,0,"2019_364",364,2019
"1033","2020-01-06 21:28:20 +1000",10,"Cophixalus australis","2020-01-06",3,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-01-06 06:51:08,2020-01-06 19:58:44,13.1266666666667,2020-01-06 06:51:56,2020-01-06 19:59:00,13.1177777777778,0.760570158648938,0.337246591256473,0,"2020_6",6,2020
"1034","2020-01-07 19:24:23 +1000",28.3400001525879,"Cophixalus australis","2020-01-07",4,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-01-07 06:51:44,2020-01-07 19:59:00,13.1211111111111,2020-01-07 06:52:32,2020-01-07 19:59:16,13.1122222222222,0.839987458123143,0.369004674838154,0,"2020_7",7,2020
"1035","2020-01-07 20:38:09 +1000",14.3999996185303,"Cophixalus australis","2020-01-07",4,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-01-07 06:51:44,2020-01-07 19:59:00,13.1211111111111,2020-01-07 06:52:32,2020-01-07 19:59:16,13.1122222222222,0.839987458123143,0.369004674838154,0,"2020_7",7,2020
"1036","2020-01-09 21:05:53 +1000",3.90000009536743,"Cophixalus australis","2020-01-09",4,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-01-09 06:52:58,2020-01-09 19:59:27,13.1080555555556,2020-01-09 06:53:46,2020-01-09 19:59:44,13.0994444444444,0.959051785646986,0.435139980400987,0,"2020_9",9,2020
"1037","2020-01-16 19:37:17 +1000",9.19999980926514,"Cophixalus australis","2020-01-16",4,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-01-16 06:57:21,2020-01-16 20:00:30,13.0525,2020-01-16 06:58:08,2020-01-16 20:00:47,13.0441666666667,0.684033531428851,0.690009840728702,0,"2020_16",16,2020
"1038","2020-01-18 20:06:19 +1000",27.2000007629395,"Cophixalus australis","2020-01-18",4,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-01-18 06:58:36,2020-01-18 20:00:38,13.0338888888889,2020-01-18 06:59:23,2020-01-18 20:00:55,13.0255555555556,0.453676294071276,0.764766469936638,0,"2020_18",18,2020
